id,mz,rt,ms1_isotopes,S104,S105,S116,S117,S139,S149
185.1269@3.6886,185.1269,3.6886,NA,37.965416,58.734352,93.59159,78.241875,102.11427,101.61126
312.1553@3.6886,312.1553,3.6886,NA,84.49394,98.155846,14.020363,12.816653,53.83384,11.8694315
376.1731@3.6905,376.1731,3.6905,NA,144.33257,127.462074,117.39945,64.13041,132.29538,73.95705
206.082@3.6923,206.082,3.6923,NA,378.84583,346.61288,301.82608,277.19885,327.58362,263.8951
340.1759@3.6923,340.1759,3.6923,NA,67.40615,83.25948,72.20264,72.26819,68.68681,80.51688
347.1936@3.6923,347.1936,3.6923,NA,192.0133,203.61264,204.54582,192.24533,203.66058,161.74866
475.2148@3.6932,475.2148,3.6932,NA,487.36218,516.9825,478.87503,463.28296,477.62463,464.73688
180.1002@3.6942,180.1002,3.6942,NA,368.02148,347.25922,80.97643,47.194996,358.9192,29.019451
115.0861@3.6951,115.0861,3.6951,NA,279.59256,276.70947,298.7294,264.2956,313.66235,291.17136
214.0867@3.6997,214.0867,3.6997,NA,55.875156,70.417755,51.138107,26.24642,59.80926,49.67832
174.1226@3.7007,174.1226,3.7007,NA,193.63367,181.59471,196.65808,211.79913,208.82991,204.27223
176.0911@3.7007,176.0911,3.7007,NA,134.50497,50.635384,172.21066,166.36697,134.4673,186.21469
184.1064@3.7025,184.1064,3.7025,NA,399.15558,234.95729,189.07628,214.59807,284.96054,157.83417
211.1186@3.7025,211.1186,3.7025,NA,2858.6548,2842.148,2759.435,2756.0005,2744.0337,2639.503
134.0732@3.7053,134.0732,3.7053,NA,87.59918,74.77494,3679.8271,4241.137,104.07992,3145.1904
141.1016@3.7062,141.1016,3.7062,NA,74.03207,22.986183,54.533092,51.32752,31.284906,70.787254
245.1871@3.7071,245.1871,3.7071,NA,126.557556,126.59053,103.56074,104.52297,153.81166,116.62365
441.2327@3.709,441.2327,3.709,NA,148.77075,126.898994,147.77533,123.586395,140.69186,127.67597
461.2024@3.709,461.2024,3.709,NA,327.4124,324.76132,330.15503,329.1928,320.1702,292.8663
512.2721@3.709,512.2721,3.709,NA,23.109976,88.321915,115.1832,20.512215,94.4801,111.890854
181.0972@3.7099,181.0972,3.7099,NA,271.60126,261.57037,277.93936,285.64944,295.05127,290.3121
102.0655@3.7118,102.0655,3.7118,NA,18.581278,54.167652,92.94262,19.923456,51.683937,70.470146
165.1128@3.7118,165.1128,3.7118,NA,738.44104,1328.0217,1288.8248,1306.0498,651.4105,1180.9993
293.1172@3.7118,293.1172,3.7118,NA,95.42882,87.169334,88.53684,116.85067,104.02024,84.47999
188.1282@3.7127,188.1282,3.7127,NA,305.20898,312.30746,289.2857,259.6209,240.52296,267.16748
179.1197@3.7155,179.1197,3.7155,NA,40.403152,41.378765,62.00562,30.127422,34.36601,39.473423
134.1172@3.7164,134.1172,3.7164,NA,1240.4331,1149.8092,960.50366,982.78424,941.159,406.3038
431.3857@3.7173,431.3857,3.7173,NA,13.129453,5.8036957,190.12434,68.47158,14.723903,219.4062
194.1275@3.7183,194.1275,3.7183,NA,449.08698,493.1,441.01718,454.14545,442.9149,456.20178
110.0604@3.7192,110.0604,3.7192,NA,93.24034,112.863716,60.853798,24.497004,84.69838,97.12942
289.1565@3.7192,289.1565,3.7192,NA,100.99027,46.02137,87.63665,84.07212,80.94425,91.05953
264.1128@3.7201,264.1128,3.7201,NA,187.83846,210.42407,163.46028,179.8428,184.63297,157.71512
225.133@3.722,225.133,3.722,NA,326.35278,628.4078,164.28238,353.82516,33.08957,32.998898
505.2485@3.7229,505.2485,3.7229,NA,66.910904,79.121216,78.47758,80.66839,90.47285,63.16507
506.3048@3.7257,506.3048,3.7257,NA,119.22504,128.86389,116.460976,101.58748,99.657845,27.741638
116.1064@3.7285,116.1064,3.7285,NA,93.554405,44.95268,18.444252,39.720497,91.001686,49.923176
152.0472@3.7285,152.0472,3.7285,NA,63.21221,418.77417,404.15082,411.36877,56.6705,119.82443
183.1218@3.7285,183.1218,3.7285,NA,197.78368,190.89903,132.28062,129.29665,205.11295,291.5849
156.1126@3.7322,156.1126,3.7322,NA,172.25616,160.01143,151.46846,135.82462,154.2691,159.6446
205.0095@3.7322,205.0095,3.7322,NA,285.5962,322.23752,308.96356,341.92004,302.90018,295.7575
232.1447@3.7322,232.1447,3.7322,NA,95.45145,97.249405,72.95408,75.67411,95.59809,62.29185
213.1589@3.7331,213.1589,3.7331,NA,178.29904,167.4386,181.95229,164.79906,178.10355,180.51314
393.2219@3.7331,393.2219,3.7331,NA,53.544785,43.190086,34.329823,47.8398,48.57868,23.82542
199.0697@3.735,199.0697,3.735,NA,32.96079,50.771133,36.822773,39.745262,41.965992,33.040726
312.1551@3.7359,312.1551,3.7359,NA,40.95471,59.89609,102.66088,12.816653,34.386288,11.8694315
498.4402@3.7359,498.4402,3.7359,NA,52.116085,60.573246,44.301037,57.34095,64.39773,57.380802
217.0829@3.7368,217.0829,3.7368,NA,64.811134,60.217644,46.04019,42.70739,79.64406,19.232105
129.0654@3.7377,129.0654,3.7377,NA,1539.9235,968.1544,1410.1802,1314.4906,1393.3813,1323.8163
186.0762@3.7377,186.0762,3.7377,NA,126.96234,205.4691,140.76015,153.23512,141.74619,109.55683
111.055@3.7387,111.055,3.7387,NA,7935.112,5286.0967,7194.382,6556.903,7466.7344,7009.4443
383.398@3.7387,383.398,3.7387,NA,20.922665,15.26712,76.63946,73.25535,29.25006,129.34387
175.0721@3.7396,175.0721,3.7396,NA,93.70792,278.56024,105.81229,240.64195,276.80417,215.40614
254.1022@3.7405,254.1022,3.7405,NA,395.82602,357.3513,347.06317,343.6058,330.5925,328.74094
473.2647@3.7405,473.2647,3.7405,NA,13.047319,18.56609,32.821262,51.931664,47.062588,45.1382
675.6734@3.7405,675.6734,3.7405,NA,81.165695,118.46818,95.48494,88.40183,97.739494,86.891075
199.1435@3.7414,199.1435,3.7414,NA,88.33783,91.08069,77.593605,85.56466,77.77985,84.673904
84.0805@3.7424,84.0805,3.7424,NA,223.07516,144.64854,141.21518,108.388,99.991356,157.05424
177.0862@3.7424,177.0862,3.7424,NA,521.3482,335.26572,816.25806,789.02966,566.8403,832.6034
155.0816@3.7424,155.0816,3.7424,NA,49.523563,63.818863,50.682198,47.59321,64.15867,46.481457
228.0984@3.7424,228.0984,3.7424,NA,182.94962,196.62265,194.003,203.02983,185.4423,167.46112
220.0812@3.7424,220.0812,3.7424,NA,62.22192,42.08216,93.34677,96.00383,80.52094,68.92
284.025@3.7433,284.025,3.7433,NA,87.81038,44.37515,106.60154,108.960785,116.24215,61.89591
117.102@3.7442,117.102,3.7442,NA,87.595825,87.75957,75.12919,157.90556,150.6366,152.72833
219.0989@3.7442,219.0989,3.7442,NA,56.124138,53.652348,51.76684,50.891735,77.11472,49.325287
261.0902@3.7442,261.0902,3.7442,NA,42.07064,40.14024,39.98566,26.890427,12.080212,49.209892
407.2379@3.7442,407.2379,3.7442,NA,721.7056,716.5268,738.81024,693.2057,690.90466,667.3669
389.2037@3.7442,389.2037,3.7442,NA,29.789654,36.191944,22.354008,16.931705,41.750526,37.415302
514.2181@3.7451,514.2181,3.7451,NA,68.309814,81.55046,67.02437,73.819,66.44253,71.14659
220.1077@3.7461,220.1077,3.7461,NA,101.323975,88.25513,125.77216,114.02279,118.3515,107.92521
153.0752@3.747,153.0752,3.747,NA,201.3248,182.77663,252.37704,236.6424,274.79965,238.30952
90.0909@3.7479,90.0909,3.7479,NA,117.64573,148.55148,137.76825,129.06743,121.2249,132.16249
200.0926@3.7479,200.0926,3.7479,NA,90.74839,136.92319,161.44061,72.59601,114.85701,38.859924
182.0812@3.7479,182.0812,3.7479,NA,618.1108,605.51025,557.2199,504.65775,529.90424,464.31573
170.1017@3.7489,170.1017,3.7489,NA,46.112293,37.251987,38.771484,39.740185,37.983727,32.5744
277.0849@3.7507,277.0849,3.7507,NA,75.93518,101.48316,42.689297,14.000555,54.989017,29.819746
396.3937@3.7507,396.3937,3.7507,NA,254.58226,219.6008,279.92664,275.88455,271.15802,294.47382
445.3804@3.7507,445.3804,3.7507,NA,76.44386,19.490635,41.270317,19.438398,66.456825,56.48557
265.1766@3.7516,265.1766,3.7516,NA,5856.2373,5717.948,5323.6387,5268.214,5793.612,5279.398
406.1612@3.7535,406.1612,3.7535,NA,19.425156,67.15207,74.65868,75.67631,59.207455,12.508116
401.2028@3.7535,401.2028,3.7535,NA,133.15492,138.75026,143.1106,112.497055,124.900696,109.79834
59.0602@3.7544,59.0602,3.7544,NA,7795.051,7860.4326,5721.9385,6299.278,7642.231,6226.549
314.1707@3.7553,314.1707,3.7553,NA,242.82764,245.66585,157.60617,158.67174,173.4144,103.450294
365.1809@3.7553,365.1809,3.7553,NA,89.761894,83.96067,53.514877,65.96342,70.858894,55.234196
595.5889@3.7553,595.5889,3.7553,NA,202.77452,208.33374,192.07954,207.17058,220.66464,236.65955
364.1851@3.7563,364.1851,3.7563,NA,55.179066,68.78143,47.35995,40.86501,19.657185,23.592674
421.1091@3.7563,421.1091,3.7563,NA,102.98115,91.64149,60.98184,55.377583,74.002396,40.483482
475.4245@3.7563,475.4245,3.7563,NA,550.0653,600.1091,426.89944,412.82394,478.37915,354.83804
358.1603@3.7581,358.1603,3.7581,NA,966.8699,911.81165,905.63824,929.8982,999.1834,889.3281
444.3783@3.7581,444.3783,3.7581,NA,419.60037,428.6339,423.318,417.4256,481.17807,437.9361
356.1823@3.7591,356.1823,3.7591,NA,49.101532,54.778095,38.555668,36.06756,40.440453,9.108066
113.0703@3.7609,113.0703,3.7609,NA,81.41623,65.283134,55.772324,43.959736,38.909058,57.116646
247.1661@3.7628,247.1661,3.7628,NA,14528.366,20245.57,7971.6035,8648.004,14327.564,6998.126
202.1796@3.7646,202.1796,3.7646,NA,585.1726,689.39246,468.48926,647.8653,470.80463,655.6263
249.1246@3.7646,249.1246,3.7646,NA,43.868973,35.953915,72.99639,46.109066,52.194336,21.007195
523.4091@3.7655,523.4091,3.7655,NA,236.79102,264.04523,195.12589,165.3902,201.57948,168.78476
149.0708@3.7674,149.0708,3.7674,NA,48.286243,27.370499,53.631424,10.590262,34.94649,32.37972
222.1706@3.7674,222.1706,3.7674,NA,114.33712,108.854706,93.26012,99.22556,96.06996,98.66037
275.1748@3.7674,275.1748,3.7674,NA,144.5488,148.97112,124.04399,131.44188,136.60124,112.97819
552.2934@3.7674,552.2934,3.7674,NA,99.626816,110.682205,89.3776,83.73367,85.25169,85.119225
674.617@3.7674,674.617,3.7674,NA,204.66168,221.93456,177.72137,175.45068,179.75978,154.04709
495.244@3.7683,495.244,3.7683,NA,124.82318,115.87874,103.96247,92.06694,96.96946,88.661224
702.648@3.7683,702.648,3.7683,NA,163.1641,202.59212,142.7088,136.16689,156.90512,130.02402
103.0537@3.7692,103.0537,3.7692,NA,67.35227,63.39296,22.492033,45.70766,49.04941,34.613342
121.0646@3.7711,121.0646,3.7711,NA,13404.041,13902.725,12069.61,12006.535,12526.78,11553.565
138.0911@3.7711,138.0911,3.7711,NA,27591.385,27531.283,25535.06,23939.004,25376.334,24123.863
454.229@3.772,454.229,3.772,NA,211.87044,202.03555,179.6047,200.3311,219.05582,188.29912
146.1174@3.7785,146.1174,3.7785,NA,1366.4524,1389.1063,1365.4152,1330.271,1391.8234,1354.8829
364.1497@3.7785,364.1497,3.7785,NA,81.06112,117.09266,119.74189,117.76071,123.73336,82.15332
190.0495@3.7813,190.0495,3.7813,NA,114.88543,126.78971,113.740715,107.960335,122.22088,107.55687
160.0964@3.7952,160.0964,3.7952,NA,164.46617,162.97583,133.0124,155.61395,136.9676,89.36465
342.1801@3.798,342.1801,3.798,NA,65.15514,46.988033,55.91708,46.62819,53.06762,30.369335
193.0968@3.7998,193.0968,3.7998,NA,266.2115,206.30711,237.13087,243.99677,258.33923,252.5916
287.142@3.8017,287.142,3.8017,NA,77.647804,71.87148,63.576363,65.009995,68.390465,31.105717
181.0965@3.8026,181.0965,3.8026,NA,82.24724,84.15257,96.95468,61.288765,69.94171,83.31649
197.128@3.8063,197.128,3.8063,NA,352.28723,343.40707,433.3917,451.355,450.73843,407.77335
255.1697@3.8063,255.1697,3.8063,NA,141.04843,251.2783,236.73796,196.42136,268.14117,209.58179
200.0916@3.8072,200.0916,3.8072,NA,273.9851,287.23965,251.50528,242.87834,220.06795,286.8392
159.1124@3.81,159.1124,3.81,NA,1870.0386,1026.4482,1886.6066,2429.8162,1923.0854,2320.5608
137.0705@3.8109,137.0705,3.8109,NA,74.28914,66.992195,82.18471,78.43016,84.958336,80.41915
390.1325@3.811,390.1325,3.811,NA,106.68094,114.887375,107.8096,100.20979,103.03107,75.03408
445.1919@3.8119,445.1919,3.8119,NA,409.10928,340.41693,444.6652,500.11996,388.71732,463.0283
316.1503@3.8147,316.1503,3.8147,NA,16.570925,38.267845,25.880892,20.279823,48.63172,46.40992
299.1955@3.8156,299.1955,3.8156,NA,54.498703,72.72574,50.515167,53.35174,41.53328,47.278946
127.1226@3.8202,127.1226,3.8202,NA,187.32758,208.29254,186.48544,179.25601,187.84303,192.8016
235.1081@3.8211,235.1081,3.8211,NA,162.362,162.91592,146.97032,137.778,148.49706,123.7184
207.1226@3.8286,207.1226,3.8286,NA,469.74054,492.74768,488.17352,494.7699,503.01886,471.46973
174.1123@3.8323,174.1123,3.8323,NA,319.53278,322.47577,251.77081,253.95761,274.4415,249.59776
177.1018@3.8341,177.1018,3.8341,NA,1002.3941,930.8706,929.80646,925.18085,1078.6416,969.15424
167.0925@3.835,167.0925,3.835,NA,17.76315,15.433987,52.349487,54.700333,8.047434,68.60306
160.0754@3.836,160.0754,3.836,NA,50.089478,52.12811,50.105377,44.573257,52.298077,60.760197
168.1133@3.8406,168.1133,3.8406,NA,41.57562,41.74372,46.19818,43.037395,38.70264,28.155434
183.1134@3.8406,183.1134,3.8406,NA,78.571,49.48609,81.65796,28.770472,103.88452,94.00371
251.1496@3.8415,251.1496,3.8415,NA,352.5153,345.29276,333.43295,310.50967,311.17178,325.97595
199.1436@3.8471,199.1436,3.8471,NA,113.86272,88.85628,96.82906,117.30134,83.626274,91.73519
146.1172@3.8517,146.1172,3.8517,NA,755.96783,562.8286,654.1,604.65845,697.61414,615.23096
70.065@3.8527,70.065,3.8527,NA,275.96085,251.9499,250.35782,264.1821,260.61444,223.6769
130.0971@3.8536,130.0971,3.8536,NA,4210.169,4230.592,4196.5137,4323.263,4159.2793,4246.981
112.0865@3.8536,112.0865,3.8536,NA,644.43787,695.7681,680.60425,696.3668,683.59204,669.98517
448.0496@3.8684,448.0496,3.8684,NA,764.10114,752.21857,745.61475,721.44977,743.56256,679.4201
551.0608@3.8684,551.0608,3.8684,NA,93.550964,89.67747,97.18278,90.35402,102.810135,27.959658
391.0525@3.8703,391.0525,3.8703,NA,228.51219,242.1681,225.96976,209.95886,216.71613,214.6519
497.0586@3.8703,497.0586,3.8703,NA,1361.2838,1386.215,1284.3589,1301.9332,1317.4534,1320.0458
707.0736@3.8703,707.0736,3.8703,NA,290.9785,309.7758,281.2755,283.28638,289.71536,286.56198
444.0555@3.8712,444.0555,3.8712,NA,1049.0773,1095.5576,1053.6882,1029.6809,1064.1345,1012.20935
495.0615@3.8712,495.0615,3.8712,NA,436.4828,447.96945,462.50046,425.44205,434.58377,416.6298
603.0646@3.8712,603.0646,3.8712,NA,208.1381,219.88698,213.6724,189.23987,203.59323,204.90498
389.0553@3.8721,389.0553,3.8721,NA,62.74641,98.11939,35.85618,64.79998,26.495008,85.4708
395.0462@3.8721,395.0462,3.8721,NA,114.27685,106.65974,108.279625,96.884995,44.450344,87.36175
442.0584@3.8721,442.0584,3.8721,NA,427.44107,406.74408,391.5619,387.7741,399.87967,375.20605
555.0546@3.8721,555.0546,3.8721,NA,31.107386,57.586826,75.35492,21.547104,88.67309,86.895905
552.0588@3.873,552.0588,3.873,NA,563.92523,565.2592,545.3709,526.56555,580.4242,518.7742
553.0578@3.873,553.0578,3.873,NA,163.16795,149.82072,126.542076,123.47509,159.24394,142.15594
710.0695@3.873,710.0695,3.873,NA,149.23526,157.50386,141.50185,148.36261,162.5308,160.24542
505.0465@3.874,505.0465,3.874,NA,179.67938,190.58374,174.9585,185.11,180.86633,166.03923
605.0617@3.874,605.0617,3.874,NA,356.6211,356.67072,334.47485,338.34476,330.1374,332.69583
660.0619@3.874,660.0619,3.874,NA,225.75735,239.70206,208.09183,220.32607,213.9972,221.74706
501.0527@3.8749,501.0527,3.8749,NA,1291.5505,1301.8342,1186.7306,1231.6392,1222.3865,1265.8148
711.068@3.8749,711.068,3.8749,NA,2731.5977,2800.48,2688.8655,2566.1162,2659.2031,2585.521
714.0637@3.8749,714.0637,3.8749,NA,389.60925,430.84238,400.4386,389.3357,412.412,403.66254
715.062@3.8749,715.062,3.8749,NA,2561.4414,2604.317,2487.4753,2429.311,2524.964,2472.955
719.0559@3.8749,719.0559,3.8749,NA,570.69336,577.92737,547.5995,523.6546,540.1949,531.2752
503.0496@3.8758,503.0496,3.8758,NA,591.7556,622.07733,583.13916,571.22656,613.509,583.7118
450.0466@3.8758,450.0466,3.8758,NA,302.5686,284.94113,275.25974,272.36063,277.28464,295.79916
499.0557@3.8758,499.0557,3.8758,NA,1770.0046,1809.8173,1769.3442,1692.2982,1721.6613,1687.4641
550.0618@3.8758,550.0618,3.8758,NA,340.27927,352.61566,356.29697,329.2684,321.71854,322.41647
713.0652@3.8758,713.0652,3.8758,NA,3279.0403,3329.983,3166.8674,3082.1638,3172.3682,3101.8818
717.0589@3.8758,717.0589,3.8758,NA,1394.8088,1417.8416,1365.1804,1343.0322,1377.7644,1304.978
446.0526@3.8768,446.0526,3.8768,NA,1186.8574,1163.88,1167.1453,1169.2897,1179.7186,1120.2379
609.0557@3.8768,609.0557,3.8768,NA,219.05055,209.33868,201.78294,214.12904,208.72025,200.46239
712.0668@3.8768,712.0668,3.8768,NA,375.59198,406.6077,378.2018,367.66864,369.84558,357.42902
656.0674@3.8777,656.0674,3.8777,NA,67.92373,105.33637,83.855545,13.805875,92.023094,29.317852
709.0708@3.8777,709.0708,3.8777,NA,1313.7296,1304.6127,1290.075,1206.5276,1266.6279,1265.6208
718.0557@3.8777,718.0557,3.8777,NA,95.938675,102.43371,96.68557,100.32653,97.10902,88.71507
393.0494@3.8786,393.0494,3.8786,NA,216.40112,235.29454,215.30606,211.00002,219.80281,187.24707
556.0527@3.8786,556.0527,3.8786,NA,233.37886,245.17088,238.70258,237.02858,254.39613,213.40042
662.0586@3.8786,662.0586,3.8786,NA,146.98625,169.86082,164.94984,163.95738,146.58978,161.09589
716.0607@3.8786,716.0607,3.8786,NA,274.6959,268.6133,257.13715,239.98842,250.96855,247.58112
196.0966@3.8795,196.0966,3.8795,NA,647.47363,1102.5308,1074.6891,1297.5317,694.2278,1022.95776
554.0558@3.8795,554.0558,3.8795,NA,460.99887,484.41116,482.06555,476.05722,466.15253,455.1743
607.0588@3.8795,607.0588,3.8795,NA,334.71277,362.46777,327.30417,292.0984,319.39206,330.35242
658.0643@3.8795,658.0643,3.8795,NA,187.1412,190.59492,199.6048,204.58661,202.27605,197.93582
721.0527@3.8814,721.0527,3.8814,NA,166.53249,173.64745,169.52802,141.74844,170.39468,158.56137
112.051@3.8944,112.051,3.8944,NA,345.99207,424.2691,360.8958,411.04172,427.79584,335.49594
281.1062@3.8962,281.1062,3.8962,NA,84.20526,92.510315,114.82777,121.15958,103.479706,98.32694
230.113@3.899,230.113,3.899,NA,180.87921,187.20392,167.55482,196.3182,192.02133,190.88882
172.0965@3.9055,172.0965,3.9055,NA,167.29976,119.791336,163.44359,195.98402,172.39523,136.62456
130.0496@3.9083,130.0496,3.9083,NA,11171.18,5715.1514,8064.4546,9999.585,10472.196,8626.014
138.0657@3.911,138.0657,3.911,NA,73.18444,69.89372,62.64545,293.02695,61.977547,79.934586
147.0761@3.9129,147.0761,3.9129,NA,224.55774,80.812355,56.968155,136.19632,268.3078,132.12088
163.0602@3.9138,163.0602,3.9138,NA,36.320374,80.15541,118.30324,34.342613,92.01928,49.579258
180.0867@3.9148,180.0867,3.9148,NA,1036.8804,796.597,1553.3436,860.4652,726.63586,1360.2708
198.097@3.9157,198.097,3.9157,NA,804.9989,472.2189,590.2886,592.5585,646.6324,535.51636
218.1128@3.9157,218.1128,3.9157,NA,45.905712,61.832798,50.385307,48.387665,51.474575,50.685562
129.0655@3.9166,129.0655,3.9166,NA,299.30115,209.79985,317.6518,285.04562,326.20767,313.2754
187.0711@3.9175,187.0711,3.9175,NA,270.85458,160.12758,303.6801,1063.618,1066.9048,397.92682
190.0826@3.9175,190.0826,3.9175,NA,51.214222,81.02215,63.81977,47.065414,61.52661,68.12289
215.1021@3.9175,215.1021,3.9175,NA,388.69708,288.1942,300.9403,439.5742,286.8907,365.02612
454.229@3.9175,454.229,3.9175,NA,24.732136,50.02856,46.350193,39.931023,67.90855,37.258705
418.1445@3.9175,418.1445,3.9175,NA,616.687,620.5675,661.3477,680.5549,598.5711,682.9222
177.0867@3.9185,177.0867,3.9185,NA,75.31011,83.420715,118.709015,101.83054,46.48928,69.32256
420.1427@3.9185,420.1427,3.9185,NA,609.02234,615.97784,502.94385,489.32843,497.90076,510.1007
445.192@3.9185,445.192,3.9185,NA,161.38275,196.19054,139.0202,122.45445,174.34747,153.44705
174.112@3.9194,174.112,3.9194,NA,329.31055,377.51474,322.0928,369.9977,326.134,432.2397
357.1766@3.9194,357.1766,3.9194,NA,106.02849,111.511345,93.30355,100.93449,116.19127,102.74926
283.1402@3.9203,283.1402,3.9203,NA,56.752888,53.978962,49.785194,50.36638,57.40015,50.5875
314.0911@3.9212,314.0911,3.9212,NA,96.349335,134.31311,122.81484,80.79511,81.28963,126.07247
387.186@3.9222,387.186,3.9222,NA,106.72824,118.319084,128.20888,112.58584,142.29405,122.800415
138.0909@3.9231,138.0909,3.9231,NA,186.72409,194.50357,144.34552,188.8638,533.43884,149.97687
407.238@3.924,407.238,3.924,NA,477.60764,548.67975,474.53857,503.45325,515.58856,519.3132
241.1536@3.9277,241.1536,3.9277,NA,50.198402,59.736713,50.52864,54.058735,73.48924,18.115738
358.1607@3.9287,358.1607,3.9287,NA,407.1106,420.36172,328.19754,349.64505,363.61026,372.29263
121.0646@3.9296,121.0646,3.9296,NA,63.565422,108.10258,152.97527,107.59307,37.37387,85.72992
470.2588@3.9296,470.2588,3.9296,NA,71.37042,73.03125,63.626205,52.47629,66.29635,66.44794
111.055@3.9305,111.055,3.9305,NA,1104.976,641.0414,1406.6935,928.8668,1102.1195,1198.3894
367.2327@3.9314,367.2327,3.9314,NA,75.116035,73.68071,89.36971,87.650894,70.68566,83.97161
619.3074@3.9314,619.3074,3.9314,NA,64.28407,77.23125,66.045105,71.44421,79.87681,58.23141
371.1917@3.9324,371.1917,3.9324,NA,182.5639,136.20001,103.868484,94.20308,166.31438,103.8878
165.104@3.9333,165.104,3.9333,NA,309.1814,323.7337,310.56332,314.3603,339.14862,284.51144
246.1332@3.9342,246.1332,3.9342,NA,269.04425,273.15826,225.54486,182.4076,126.12294,200.28343
477.1945@3.9342,477.1945,3.9342,NA,538.02454,578.61584,502.04953,532.6089,532.6344,532.52277
215.138@3.9351,215.138,3.9351,NA,161.83624,175.78827,178.56332,147.19608,165.88849,174.18509
455.2131@3.9351,455.2131,3.9351,NA,41597.266,43651.617,38766.254,39047.32,40427.812,38642.92
493.1683@3.9351,493.1683,3.9351,NA,334.36093,379.83206,317.53464,344.57663,351.0511,331.16318
684.3697@3.937,684.3697,3.937,NA,227.21112,258.01285,239.8766,254.4073,222.6467,251.82233
556.2966@3.9379,556.2966,3.9379,NA,45.108044,21.666039,29.231487,60.712456,41.47447,17.619747
425.1952@3.9388,425.1952,3.9388,NA,58.14361,37.589977,86.95562,67.99925,37.02876,23.689287
344.1458@3.9435,344.1458,3.9435,NA,43.9748,74.114555,53.005287,75.56275,23.485181999999998,71.53533
457.2182@3.9444,457.2182,3.9444,NA,1587.247,1524.8247,1426.9235,51.969814,1510.3003,1444.9188
686.3834@3.9555,686.3834,3.9555,NA,40.888176,101.64427,25.935661,81.745766,75.331985,65.8803
705.3548@3.9555,705.3548,3.9555,NA,2370.1294,2356.4023,2035.8267,1801.5594,1826.3546,1816.7882
99.0548@3.9611,99.0548,3.9611,NA,193.19177,202.38748,233.36168,247.71725,218.01622,222.15175
81.0444@3.9611,81.0444,3.9611,NA,34.14941,30.535933,91.93864,73.863365,60.268894,84.77634
180.1491@3.962,180.1491,3.962,NA,295.21347,349.73514,337.03592,342.93253,331.63074,342.51523
251.15@3.9639,251.15,3.9639,NA,40953.715,42542.016,41107.918,41107.113,41761.52,40303.8
285.1343@3.9639,285.1343,3.9639,NA,151.0134,194.87738,155.18494,159.88739,142.1072,161.35924
727.3367@3.9657,727.3367,3.9657,NA,56.641808,61.365765,56.177406,59.71293,49.602478,59.68392
501.2915@3.9666,501.2915,3.9666,NA,90.2657,84.97808,95.53173,119.34243,100.48887,90.884575
636.4672@3.9676,636.4672,3.9676,NA,55.488808,80.93095,60.447506,75.11097,76.47105,71.66637
472.257@3.9685,472.257,3.9685,NA,116.964355,125.18454,137.24248,99.265976,84.93823,100.3342
441.2226@3.9685,441.2226,3.9685,NA,53.54462,58.243675,93.18099,110.37811,152.87375,104.78306
740.4157@3.9731,740.4157,3.9731,NA,47.90267,46.80294,42.26846,64.06113,51.483326,52.846516
159.0914@3.9768,159.0914,3.9768,NA,129.54373,141.58789,109.26471,127.29642,121.29182,135.96255
631.3065@3.9778,631.3065,3.9778,NA,212.0746,208.346,136.521,117.03503,147.74773,130.6917
231.1697@3.9806,231.1697,3.9806,NA,965.62225,1342.4473,858.4674,809.38135,1195.1573,713.9044
160.0754@3.987,160.0754,3.987,NA,58.22543,62.11944,58.071075,61.949646,76.02942,50.281628
177.102@3.988,177.102,3.988,NA,5828.9023,5287.6143,5308.923,5443.893,5927.588,5563.8936
713.6274@3.988,713.6274,3.988,NA,72.319145,70.78316,82.53875,76.242065,73.35188,68.10106
741.6585@3.9889,741.6585,3.9889,NA,65.73102,59.594257,60.071274,54.37416,55.384937,58.023712
308.1714@3.9926,308.1714,3.9926,NA,171.33336,211.17314,180.50146,175.74318,165.04924,182.71446
281.1061@3.9926,281.1061,3.9926,NA,1360.9825,1479.2021,1629.7319,1587.1837,1559.0209,1517.0063
562.4192@3.9926,562.4192,3.9926,NA,71.23734,65.147606,75.238335,71.11825,72.753654,67.45768
121.0648@3.9935,121.0648,3.9935,NA,46.71945,220.45699,12.887675,11.513563,135.67392,88.21097
138.0658@3.9935,138.0658,3.9935,NA,509.43915,595.5995,626.1583,650.4805,624.1785,592.8789
283.1059@3.9963,283.1059,3.9963,NA,72.59965,91.04351,91.70279,64.797585,70.38143,67.2749
174.1051@3.9982,174.1051,3.9982,NA,114.32735,107.11413,29.18534,87.01418,78.70998,86.75734
204.1226@3.9982,204.1226,3.9982,NA,2699.3618,2761.0002,2678.2175,2611.7957,2606.1553,2630.893
202.1798@4.0009,202.1798,4.0009,NA,84.15914,117.596214,144.6455,148.9449,81.99777,9.374753
496.3215@4.0009,496.3215,4.0009,NA,106.25271,82.64262,75.20516,96.43927,81.52618,19.838182
159.1489@4.0056,159.1489,4.0056,NA,84.52843,64.27788,137.83308,91.16457,130.16646,64.97147
236.0917@4.0084,236.0917,4.0084,NA,283.34494,248.70584,369.95303,390.20654,412.97757,340.36325
393.2224@4.0093,393.2224,4.0093,NA,4007.4692,4313.3325,3798.574,3715.012,4023.7559,3726.7148
112.0863@4.0102,112.0863,4.0102,NA,111.09958,61.81523,96.86324,120.12175,45.606514,48.06791
234.1695@4.0102,234.1695,4.0102,NA,130.65991,159.25368,149.90706,168.41924,157.40869,176.57045
