id,mz,rt,ms1_isotopes,S110,S111,S144,S134,S98,S99
M250T113,250.074297932999,113.10600000002,NA,16868.0276648709,14931.1933026771,15796.083944709,15680.0060825222,16889.3377440668,14498.0202466733
M250T419,250.091730223981,418.53949999998,M251T418,75567.5581590402,73064.5426235708,76071.8518359575,80467.0007785963,67288.9731155386,67923.3784817328
M250T284,250.094958893709,283.93900000002,NA,8341.82622029847,7050.88117248334,8070.63970628452,7584.71056648743,8517.6678047725,7952.91497058048
M250T339,250.128099406068,338.66100000002,NA,11311.2977966733,12826.6800897454,11761.7760764465,12153.8652753504,13655.6878312258,7151.93470150348
M250T474,250.134509509602,473.76199999998,NA,17540.2209841166,13229.6202027465,12588.9365731045,13283.8480940023,14741.728204967,12920.7647133922
M250T54,250.14349440662,53.54950000001,NA,29223.350077954,33960.2158559066,29488.557281591002,23649.7138138578,33155.7215869071,27547.356349478
M250T408,250.153120815285,408.37000000001,NA,24276.6407610859,18024.3652982731,22037.3564790719,23117.3973319389,24818.7940486737,16756.1031491678
M251T410,250.649992189842,410.4845,NA,5533.02129976114,4799.96126067822,10854.2336857629,10340.6905700135,4915.36411311713,5320.440922037
M251T70,251.051519485423,70.0675,NA,15313.0714670488,8231.01389718605,8026.96664900476,9934.86431222845,16640.7702139836,9390.55900846061
M251T199,251.068959323729,199.37449999998,NA,5418.87926833408,4773.03245764676,4833.12356956116,5264.62951936871,5103.29572946718,4522.73298702054
M251T383,251.068888283983,382.51349999999,NA,5236.06887979284,5327.21404786862,3229.48489511107,3854.81904881584,6898.39479072727,4823.74246415372
M251T269,251.083785318585,268.58799999998,NA,4922.6027562584,4051.2885601092,3967.52800229614,5560.06878632612,6515.86406533489,8051.3326146639
M251T238,251.150077873583,238.308,M252T238; M253T239,2624287.08973039,2631792.52333974,2573487.17733296,2602309.02122143,2706016.41873661,2543230.9084552
M251T493,251.15930801539,493.13549999999,NA,14498.1889846742,14609.8397687872,20477.8342277575,16427.637231266,22503.6931580252,12652.0342197189
M252T335,252.089714196065,334.63650000001,NA,6696.84327752582,5142.59928320011,5357.65124499425,3266.35290671506,2849.77748134877,5945.1995120311
M252T179,252.095617890628,178.95300000002,NA,10039.7416795818,13474.3393920664,9606.74178146322,9206.00563653308,10385.0403863294,6545.14508892667
M252T395,252.107462913819,395.02900000002,M253T395; M254T395,673463.429758288,572059.00497568,642892.623471688,616373.100803127,631829.923333412,603484.193734044
M252T442,252.134593529109,442.03849999998,NA,8267.08003069571,8686.80518072396,7845.894164989,8889.10546441167,8737.80552578172,7639.57575745
M252T166,252.145067544232,166.442,NA,27870.3220764325,20857.6468690364,23387.9296021434,23697.3385557961,25770.0705481322,19843.9116089757
M252T509,252.162555824533,509.37950000001,NA,11795.1007562978,13803.825148193,13557.0038308139,10702.3892740381,14627.1251093577,12804.4443935883
M253T363,253.092866171326,363.1815,NA,18376.6256639457,15462.8372023578,17364.125247188502,16196.6059315345,17755.2089689637,17673.8077427509
M253T435,253.129465114453,434.57499999998,M254T434,33858.6988191549,35575.7107827982,25182.1505054162,23964.8300185386,48169.0595421065,24997.8382610074
M253T54,253.190131221937,54.383,NA,22914.3080689883,20223.4687190981,21443.691991114,22930.0189400536,22780.3465320268,21154.269232667
M254T188,254.014856398309,188.02950000001,NA,8164.53162274579,6388.20025250071,7347.04979996119,8342.54318637078,7840.2014333954,8402.4968909001
M254T225,254.102160907038,224.54899999998,NA,22577.1580705478,18819.7514650154,20124.1091168563,20775.4774282047,22176.2126845004,22491.3481890704
M254T260,254.149512230356,259.58199999998,NA,32053.4299858754,29697.5686027203,30933.3014945464,32761.41654008,34688.3693783418,36178.82867482
M254T411,254.150029845648,411.39499999998,NA,13856.3666221665,9437.56795770487,13902.8841884984,6938.25985966543,14288.1200704771,11046.9821942307
M254T144,254.157077478043,143.64750000001,NA,14256.6030459439,15113.5422839387,14124.4405133626,15807.1054335363,16254.7066273265,13562.7227003478
M254T286,254.16135500923,285.6045,M255T286; M256T286,8396859.71305065,8152769.07354207,8024825.49849785,8294540.83422504,8909689.84678878,8226336.88032091
M254T363,254.185201934529,362.67699999998,NA,6524.91606914711,6039.84216446412,8030.10374608642,10563.3278463233,8859.91770897156,7146.83840899627
M255T79,255.005643813624,78.745,NA,7995.94235602463,6967.56899587162,7640.61756459439,7867.06274492681,6292.91197811365,7233.9071118666
M255T55,255.06499082986,55.38399999998,NA,38469.5347483856,36660.4197582014,38123.0755333618,38905.2544765276,41190.961992006,40269.0789877872
M255T173,255.095854513127,173.4155,NA,19484.478195296,17679.4584949879,17959.0833236163,20080.2761217618,17475.1202619319,16491.8791275176
M255T340,255.108175754434,339.65499999998,NA,6164.3127947027,7416.87220500635,11358.1488936758,8480.94666649254,12260.318428649,7019.22492346014
M255T396,255.116530156014,396.04699999998,NA,8291.33667761226,2372.34726350351,12707.2386309566,11190.005851435,3243.01407949087,3296.86479459156
M255T186,255.205513037037,186.01050000001,NA,6494.15183008959,6993.61743173096,5858.56093392646,3483.46346098205,3302.86540783167,6769.79840919181
M256T389,255.631349861576,388.594,NA,5115.59680712272,5112.42955547872,5517.84770034428,4568.3689728843,5663.46383769864,4982.26542423059
M256T560,255.943088084095,560.20199999998,NA,4087.00144267883,4190.7283465249,4957.27722299639,3572.21167231281,4243.8402258162,4462.10958415797
M256T307,256.052739936078,306.91999999998,NA,42264.3719470337,26119.1137591856,53026.6556329707,32301.2839229929,12131.1855190525,49439.1472755813
M256T328,256.08156955613,328.23,NA,5697.50075308662,12865.4667829713,8029.97273795596,7412.21076367873,11597.9543870535,3957.50681223036
M256T190,256.081659542204,189.512,NA,3082.72053979758,4826.89045124641,4874.44111105666,2993.83287796529,3141.2748612662,4845.71570067604
M256T313,256.100333222019,313.07600000002,NA,5940.77749747676,5508.91730408785,8975.41081063223,6168.38670652875,5189.8365582229,5931.663479872
M256T86,256.115289233893,86.08199999998,NA,42074.8768505686,39851.4820252537,37069.8203992586,34138.5441224712,34822.1978407185,34887.1256882039
M256T67,256.174538225835,66.72750000001,M257T66,65818.3410598654,58593.7046810787,61416.0529292157,90519.3113276833,46601.4916363725,74394.2599563512
M257T431,256.618109989108,430.718,NA,3470.3019206034,3554.82121974564,3500.91824238557,3493.73286348665,3521.20193411778,2611.87978285217
M257T256,257.100480804531,255.912,NA,48383.1575000046,51921.468998048,51028.9260071268,46810.0353194214,52917.5476589062,52028.3337589314
M257T173,257.112974472211,172.83150000001,M258T174,90859.5881949349,102729.964866386,90455.9829260432,92094.086393715,97741.7946252535,102227.88110146
M257T181,257.12610807992,181.26399999998,NA,13733.349375905,10563.9961408782,16602.3527552652,17060.2706807221,12412.4190314968,17055.7219883697
M257T456,257.14310087915,456.377,NA,1899.66568988468,10658.2552598769,10685.061078393,11507.6964751846,11825.7253231478,11033.0789310852
M257T279,257.147033981244,278.60100000001,M258T279; M259T278,661467.574534315,649423.785412638,631585.4214685,671264.236078607,671083.485023308,639519.771380958
M257T74,257.149033831762,74.2355,NA,51993.1997763301,43677.2194191214,47752.3586013429,49668.4109484812,51829.3445849508,48057.5183239868
M257T140,257.164079915271,140.479,NA,13116.6935602096,12211.1845771668,13555.1465393766,14212.2147212308,13673.2807861226,12952.3431045385
M257T373,257.160330099556,372.68350000001,NA,7734.66085323422,8043.56910001206,7444.52988655505,8822.73218865972,8954.23259097292,7569.64055055116
M257T55,257.185466975849,54.71850000001,M258T55,111273.206539282,104839.017154578,105413.09580242,109739.67526845,112171.99081473,106171.111385625
M257T460,257.196545750919,460.15199999998,NA,5240.33821016646,4861.73136249492,5242.09458988532,4598.14209019517,5122.11546657813,4910.37651092147
M258T65,258.077691667134,65.39649609373,NA,8133.92842778626,3284.76106332994,3472.62525548918,8595.2246493432,10117.3677736631,10008.989228563
M258T158,258.097723205348,157.78000000002,NA,13378.8512408624,6904.04419092504,7163.96762696367,13151.7911414126,12942.1172835474,7199.63284094931
M258T215,258.108496389473,215.20499999999,NA,37377.1554284058,33107.8967518975,34609.0404592881,36722.4883822014,35471.5372072694,34491.0460233003
M258T381,258.110099399008,381.18599999999,M259T381; M260T381,6943248.32096122,7021408.03533735,6898707.07061057,6544129.38942514,6613146.32022481,6243253.91786699
M258T80,258.123508865599,80.072,NA,14203.1865544172,10045.4832166147,10251.939085083,9493.97253050869,14544.0979803707,10494.1204253443
M258T376,258.144670282602,376.01000000002,NA,794701.372368657,752781.02919038,767223.257526757,761632.363615921,757247.201513359,719570.797375674
M259T152,259.092441008745,152.47849999999,M260T152,517149.274677496,485611.096122706,473607.023254573,518573.692529895,522707.215548693,485884.824500083
M259T291,259.092020168532,290.60399999999,NA,65805.4589506742,61347.5084194989,62566.5729725089,68975.3834378554,70068.2119641461,65043.4820336564
M259T418,259.092598063597,417.91949999998,NA,4772.86939833338,13335.8832979534,3880.52486107897,12653.9517989354,13902.9177387443,11493.0323896431
M259T389,259.126069510923,389.2615,NA,89346.7311619923,72450.3248666785,86127.9726230635,98545.0732581073,104657.081462454,87650.7674987496
M259T340,259.158269633193,340.33100000002,NA,6472.19473130624,6181.67681359289,6830.73701451429,6297.76663540851,6713.81117286936,7337.44938635393
M259T80,259.164450552988,79.56949999999,NA,34094.4089614955,29941.4957339729,31531.8570747767,30735.4383078709,33823.225033814,29085.9827853369
M259T64,259.164555292583,64.22700195312,NA,37668.8779637538,36386.2639283417,38702.383830314,37094.1300914633,39938.3338059065,36610.4142283282
M259T250,259.164366893398,249.57000000002,NA,8644.0712242867,6328.52500641808,6142.37317530978,5938.5130721939,6942.44300250671,5966.73940381656
M259T514,259.170602805678,513.768,M260T514,112498.439452571,120192.84187785,120106.273865109,110156.139857047,96543.6749505376,102824.991227998
M260T443,260.052666327579,443.48749999998,NA,4357.83487942828,4021.49829834947,3520.34342061882,3965.90971718232,3607.8920104226,3785.99448207819
M260T183,260.073593884445,183.25300000002,NA,4058.06228179926,2890.50688195802,3473.92021462753,2693.28266047099,2088.83380166261,3482.78452725223
M260T376,260.148555014755,375.68349999999,NA,133013.336957855,12657.6526981707,15197.3899153303,123549.92245657,122701.91724601,118312.425080413
M260T341,260.159907168625,340.99100000002,NA,32122.93586141,33189.1588025375,33588.3947391301,36184.6915023565,38879.1977701923,28590.3151041021
M260T444,260.171123220313,443.731,NA,12299.0484757637,12843.4488505786,11561.7624957227,10319.3137999935,13907.4105208771,11411.8023388065
M260T393,260.196404701735,393.373,NA,50035.3217476279,41225.7729360784,46671.9082060824,49054.1583347928,58066.4270718486,45016.4432887582
M261T154,260.97171774098,153.969,NA,3374.10254196192,3071.28158114825,3091.03992238871,3303.76657242852,3311.55465507265,2829.1699574234
M261T205,261.031385250135,205.02949999998,NA,4453.4624338335,3585.6349417027,4018.63107154924,3615.08345287054,4814.06608764362,3567.7926276395
M261T303,261.04540014224,302.74649999999,NA,19022.9928715616,17296.8961634935,19253.2876739285,18044.1207330847,17994.6726825548,19853.5129876677
M261T118,261.090119719984,117.55450000001,NA,30942.3178900123,153891.346726269,28819.1982699738,28207.6353323037,155945.832865135,29781.1293433438
M261T158,261.090277261125,157.81500000002,M262T158,174765.44090611,174843.369578764,177939.146474381,173573.95784989,179107.985826162,166162.358955047
M261T325,261.09566830671,324.52999999998,NA,7099.69139436561,7574.6891504668,5256.5101236636,5675.18121255274,5969.06136994969,5918.444826244
M261T71,261.1233949847,71.40150000001,M262T72; M263T72,1447360.69206135,1384808.17261499,1418507.53032477,1444827.00742979,1463962.7600168,1404827.40705532
M261T119,261.140776317145,119.44700000002,NA,51130.9268931015,48214.8461004734,43878.950911459,50921.0341102013,57249.6554594235,48725.4243783602
M261T316,261.143580302616,316.30300000002,NA,28537.3247362187,47330.0787334665,32154.2651791034,34714.7490592147,54204.4154981289,41932.2522269089
M261T370,261.154601715742,369.5185,NA,4939.51214584899,5989.5411832879,5153.20991260165,5173.21204153634,5843.08407239566,3979.74527994572
M261T487,261.15474812114,486.80199999999,NA,16474.7539288169,14705.7268206066,16155.5971531556,15937.4138703901,16623.8098103758,14694.0084626543
M261T57,261.158165678766,57.39300000002,NA,11770.5979887161,9532.1397581899,12599.0024912329,13025.8703946723,13325.4391495118,11452.5854400597
M262T113,261.990564384844,113.10600000002,NA,10354.1170835162,8064.45075777619,17912.3535981217,8378.32771071966,18700.661625521,20884.1378673912
M262T55,262.015543543101,55.0505,NA,20344.6373531345,16766.292530339,19179.6245495483,20162.0773265718,15818.797728819,16461.4384685635
M262T99,262.031115708939,99.09450000001,M263T99; M264T99; M265T99,353520.975183532,361755.23397326,351747.094693949,381935.485239967,361261.556871989,373501.734449435
M262T433,262.103403655049,432.74899999998,NA,15368.891519938,5235.17880639857,14129.0478327803,14715.13584681,13876.3570258097,14821.3793477216
M262T82,262.112373470139,82.08150000001,M263T82,162825.446190278,159872.251336052,161862.847000489,138807.085128718,112044.982218707,138048.46699214
M262T115,262.119270859544,115.44649999999,NA,64152.5723155455,58852.9302833125,63234.0410046256,65881.0845904907,63156.5642023558,52241.9530676472
M262T349,262.128137793013,348.51050000001,M263T348,106191.07005873,104141.501809429,104522.887154052,108433.367110515,117160.249685786,97579.2562060547
M262T467,262.139224229255,467.256,NA,28607.3071116616,26586.0218598918,27070.1334580518,28905.9246860166,28724.786846845,27077.2131945923
M262T480,262.140180679229,480.38400000002,NA,28640.5937616481,27928.0593637615,26978.8359986136,30157.3886289656,29060.6924425913,30667.78323434
M262T279,262.186944434099,279.26800000002,M263T280,121058.7209867,115265.939129932,113468.556255091,119539.486458609,130225.818868001,117015.381261051
M263T151,263.069282600482,151.48250000001,M264T151,105700.77756302,98819.5098491401,105690.029730986,112286.195731478,118321.041083532,104181.218382279
M263T102,263.06862404116,102.26400000001,NA,56613.4559837095,53279.4274186475,54557.9227028688,51600.8286861624,52299.8329922624,56235.9380355902
M263T410,263.087032568297,410.407,NA,28605.5882194693,25583.1040503489,41552.085723804,28443.9803171453,45579.5771299882,25393.8249676149
M263T374,263.105688340675,374.01550000002,NA,9162.06719902191,10231.5466163715,9136.03268911967,11616.7020170476,12796.0534695318,12264.7384237735
M263T413,263.173041403579,412.661,M264T413,19500.1169837507,92946.3300291186,60129.3524067599,16326.1116985833,6558.9726592874,13784.1049037702
M264T391,264.107233239393,390.69400000001,NA,51837.4524623595,47725.1966725991,47687.400452045,51902.5252467041,54212.061840879796,53259.1869037746
M264T224,264.112490043855,223.548,NA,13062.234310495,10528.4616022484,12669.0316287652,13690.1126812093,13505.1240016012,12890.7352073374
M264T142,264.113065767181,141.812,NA,15719.7990274367,14659.8433526113,13873.6459818462,15470.8960204668,13368.3324546879,7621.13134669057
M264T125,264.130669802727,125.12750000001,NA,37365.9438239136,35125.6736505511,34621.7420720989,32062.0323534459,38946.2365786564,35095.6946195299
M264T51,264.159068987494,51.382,NA,107394.146289611,98149.6649925864,102243.188652516,84073.654902494,94386.5826244661,70520.0047040715
M265T436,264.648281427196,435.916,NA,18999.4453160419,23219.6232215856,10918.2784608569,23442.0998793182,21292.0944684731,19537.1133680237
M265T350,265.057850651765,350.177,NA,7840.89100783489,8771.13736199117,8557.31901679281,8961.22256226913,7707.68487822029,8593.31554544278
M265T354,265.084636126039,354.34250000001,NA,22064.957667713,17871.5493033826,17351.9965220082,18542.6943488597,20304.2762560171,16387.2707457812
M265T343,265.126764576568,343.16600000001,NA,46490.5230044585,32826.3038927187,41541.7980673605,52363.3780375867,44691.9572618717,54120.8209703263
M265T448,265.140474693983,447.66499999998,NA,15665.3284164284,9743.08659153053,12773.0973083653,15795.8413361849,11776.6343089025,20915.3228147402
M265T53,265.161879266267,52.5465,NA,23513.1135455668,18622.3371216997,19621.6164963723,16777.2441672838,18509.0010693157,18650.7972572304
M265T222,265.176738252159,222.38000000002,NA,338514.114278608,324307.195794877,329877.317740443,360870.682193728,346228.899558556,350664.580676418
M265T251,265.176812203708,250.855,NA,1566175.15151256,1795437.44668987,1833073.18771987,1891201.00207676,1483030.70928545,1564353.68751859
M266T95,266.014254655287,94.92350000002,NA,2770.38636678476,2383.3702648838,1732.87642507362,2834.06279234265,3677.16350391616,3132.4809142438
M266T74,266.050850176716,74.07049999999,NA,19195.621992446,9912.7471714798,8590.86497280448,9813.95346631399,9116.94562389934,18132.3904564437
M266T359,266.075908035522,359.34899999998,NA,3407.99639031875,94339.5671788534,2959.11082629419,100648.465324001,109084.771368924,3004.41027392576
M266T100,266.102770879928,99.95099999999,NA,10288.123646406,8920.13271786072,8858.89132925841,9680.74870443726,8466.59464604698,4001.11362504272
M266T337,266.111048096115,336.64199999998,NA,10900.2659533183,14285.8495901506,14687.5934661857,10721.0293713583,15612.8133354718,10146.3732006719
M266T368,266.12321164905,367.85050000001,M267T367; M268T366,1606323.89307763,1576161.4155857,1586828.75419262,1636460.56065516,1658830.13363517,1550110.62341993
M266T446,266.160636264482,445.87250000002,M267T446,55837.91537383,53570.2991455812,56938.2082313764,56872.9307247104,52426.6655528792,55659.5227625101
M266T53,266.170796934719,53.38099999998,NA,16199.3550882153,11931.156392695,12696.6063879597,17493.1333223594,19002.7813812449,18348.8453521936
M266T489,266.178396291123,489.13899999998,NA,104862.552210429,99892.8969009689,106366.726820423,103069.429400266,105697.758443174,99694.3105971241
M266T251,266.17950867335003,250.57399999999,NA,234777.062093678,246389.219906982,291450.841733751,235121.194789598,223460.47098354,279719.757816909
M267T557,266.6579825717,556.64099999998,NA,8954.66078614474,9854.61855345428,4510.73887971243,11305.1926867415,9151.04376998046,9169.38989111199
M267T489_1,266.67988976099,489.13899999998,NA,27444.8716495853,25704.8121505721,26012.0094644392,26972.5063263244,26681.1643212127,27644.9540076942
M267T149,267.077120448738,148.8145,M268T149,85566.4246370819,85515.7695579926,84989.5341808376,83980.2317415627,90056.8780532034,77998.2707405826
M267T374,267.109205528487,373.8535,NA,270750.583589286,257387.916154653,262163.661853106,274295.998209373,267025.599547563,243091.932280174
M267T107,267.131282097062,107.4375,NA,30500.9026441924,26506.2192687836,29604.4803530208,26949.5102999081,32710.8955519833,30674.0185073751
M267T489_2,267.179885356523,488.764,NA,9978.15668360956,5856.22041632442,5891.39798909221,8549.18095399883,8459.33097145055,6345.06292944711
M268T388,268.08463125927,388.09550000001,NA,9684.7458417639209,9625.94030616139,8323.84652082123,10353.8669253167,8623.69059126282,7575.06360665561
M268T419,268.102229086907,418.53949999998,M269T419,326386.158696426,314635.79830694,322709.225820077,332293.220963997,272317.936900516,284670.596599947
M268T289,268.121216695691,288.93299999998,NA,12068.3755715438,12027.1473824356,10829.8178429898,11662.6075460814,12588.1574124094,11186.2321465131
M268T70,268.14415193388,69.731,NA,60690.9513105543,56907.1030031687,60050.1873972168,62855.6687409172,66748.0963506503,62888.1720629866
M268T242,268.154689177706,242.201,NA,18604.6311250265,17239.4134911288,17062.326123942,18755.2231947644,15848.7280830566,16198.7311744297
M268T129,268.174202224975,129.12299999998,NA,21356.5117005909,20479.6812458342,21434.9106691607,21963.415097255,24900.5238306026,21321.3043854081
M268T348,268.201065946395,348.33899999998,NA,11345.8606787661,10281.9276371961,9330.7882132758,10292.2156449537,10771.3485534639,9428.2663766336
M269T518,268.667552042198,517.68396874998,NA,6886.20632119057,6443.86817832733,6526.20340395052,6143.78993666981,6192.68108564355,6703.58622479942
M269T270,269.05303844861,269.58950000001,NA,8292.87837429814,8027.43506581982,9226.52892733319,8356.57185398319,9002.81741725474,8192.54173275321
M269T60,269.058175202881,59.72500000001,NA,3267.72284016081,3585.44955224832,20620.168203976,21158.9914313116,22399.4011759044,19178.8816493816
M269T251,269.106362073895,251.14600000002,NA,106920.968347524,107170.83424354,99547.7088476425,102805.658206593,112339.809571862,107663.620950216
M269T152,269.112163074581,152.30799999999,NA,12607.40628362,13084.3580925326,16537.9039327059,16121.8560772195,18060.7202414011,17118.1116707023
M269T216,269.185291668329,216.222,M270T216,46340.1200590505,43105.3268062106,43378.2663813531,46809.2248066269,49377.0650768143,47470.8054951325
M269T63,269.184499143674,62.89,NA,21912.8520261204,23077.5950756099,20750.8427490523,20859.3938514452,27292.0435632019,20435.7495273847
M269T180,269.221025002478,180.43700000001,NA,6931.48460846965,7734.39831838102,7479.92006707939,7379.18274648718,6452.72868427132,7397.7377376193
M270T80,270.132442656032,80.069,NA,7849.92474953128,12157.8427982695,6403.61902355157,8796.6797291887,9406.06345892036,13114.0574216456
M270T326,270.155892315545,326.313,M271T326,896603.876949414,580626.907307572,598492.009430791,679333.809436457,656727.15452753,1074430.72989586
M270T458,270.149866959697,457.66050000001,NA,7161.00701525351,6503.34549242514,8275.64981831702,7865.6835681876,6445.70118894643,7012.64881895078
M270T245,270.216863358031,245.21400000002,NA,3504.62722942523,6270.02990539638,5800.24419780229,3223.65899099175,3385.87703721943,3657.95666195955
M271T153,271.000842342373,153.4795,NA,27393.5649015012,23713.2130581557,25226.1101252031,22527.4457583493,22094.6192904584,23809.4131784567
M271T137,271.02359720324,137.467,NA,4785.22446065698,6708.30082313763,6484.8168180048,3536.98528491521,1316.1339228031,5935.08714098013
M271T471,271.10457033314,471.254,NA,9305.68072047117,6789.32038105777,7306.62535121862,7978.94289573316,9610.60042249569,6455.05907271323
M271T367,271.15082723925,367.01499999999,NA,25559.7447028278,25093.3922406934,26135.6382921053,24499.7839773718,26016.2208400887,25975.0013403594
M271T55,271.200757666815,54.55200000001,NA,45915.8798709875,45306.0158732325,29187.8714757545,33321.8667334036,36162.4308662751,30870.2204793968
M271T43,271.226186076186,43.373,NA,4311.79535692144,10990.696568898,11842.2559540963,10587.696881219,4020.54158719461,3493.59924188232
M272T86,272.090114751127,86.08349999999,NA,2000.59478761096,3876.84535978667,8402.24961814447,7517.1793662759,8190.39955594143,6603.06401827938
M272T210,272.123908773153,209.86650000001,NA,41032.8036738436,38088.554243164,38430.1714831495,44775.0665176371,44891.8198353056,40394.4846990082
M272T179,272.124056648971,178.617,NA,25384.7584851155,24045.1534936261,22914.973186597,24115.9273644439,24797.9021323612,23563.080229121
M272T365,272.136989633598,365.34600000002,NA,18885.6488102264,20569.9559776663,19829.9210234116,19737.256762196,21756.8878464479,18492.1033080101
M272T432,272.170802106836,432.41500000002,NA,29674.2341151465,31548.3610190707,28010.4945308583,28654.546971907,42482.8635214254,24431.8759866586
M273T460,272.644819519217,460.104,NA,6664.36907493813,7241.6932720026,6590.04504456619,7634.88090824025,6992.22556528017,6160.30307328906
M273T538,272.662645534589,537.88699999998,NA,4384.75153423846,3626.31459055785,4033.89661531408,4028.33399354227,3691.95686739834,3314.05008360404
M273T211,272.990761564916,210.86600000002,NA,6023.89420885538,5828.4994651184,6366.94833703406,185.251971088946,174.901496176338,255.318593785726
M273T262,273.074269089112,261.54898437498,M274T262; M275T262,143720.168409044,144944.235359519,138422.760294991,153077.493433129,157136.787734818,136739.675267802
M273T320,273.079476377807,320.48650000001,NA,92309.3205866317,9955.92183362254,15231.2922267333,82856.2222502766,12007.1123188772,99120.0744693507
M273T165,273.123942488786,165.26000000002,NA,36877.3726163446,34984.6997095343,35868.993165802,35614.0551119025,40941.201891178,38417.8065663337
M273T279,273.12072202732,278.59949999998,M274T278; M275T278,189276.885753397,175341.682729444,181091.306739722,182459.5570493,167280.073733588,181832.581324095
M273T85,273.127258547465,85.067,NA,32574.0060638297,32068.2326754988,37626.7789018885,29270.9158076618,27412.2247410719,32535.1764106616
M273T62,273.180230851951,61.72499999998,NA,78023.7741980721,78022.959581019,75080.7300370012,77456.2957938266,81091.5743680561,72652.8873535528
M274T138,274.074839099534,137.81050000002,NA,15141.563861688,12934.2034578835,12153.0677579956,14353.7430719724,16892.4889400882,15063.383442678
M274T327,274.091747608733,327.27299999998,M275T327,128378.086991883,169942.558959692,160131.283557219,160463.757924005,175896.167629393,79816.2549050418
M274T207,274.165982018953,206.87200000002,NA,275444.980863448,266979.942259682,276855.89048536,288377.961075797,281292.148547207,287678.651771944
M274T93,274.175589192656,92.753,M275T93,145708.849755641,140232.926750457,140876.114770576,143274.487710282,150822.226436072,135448.793356581
M274T62_1,274.182264644209,62.35300000002,NA,11913.5095020725,16257.6957473568,11992.4936629466,12417.0831248036,12291.3739103225,13082.4127621065
M274T427,274.185573886872,426.95899999998,NA,8439.48029306435,10118.0015335841,10204.9426856107,8571.14777589685,14147.3708264768,7998.94464381333
M274T404,274.211530044418,404.08450000001,NA,12973.4770843765,11533.1152054639,11557.081965771,13256.4905998889,15275.9522812228,5465.5571328029
M274T184,274.273563691775,183.91000000002,M275T183,611915.173402541,426893.29278028,210472.568317454,605972.050891424,409978.153460061,603216.38633489
M274T47,274.273622042435,47.046,NA,148346.362991254,146315.30386933,139910.078050511,147233.521986296,147087.575733032,152461.869248875
M274T85,274.273409348079,85.083,NA,109358.813100088,107333.484065876,105632.295196496,124941.009133571,119700.884635566,105782.551549154
M274T128,274.273678887812,127.80999999998,NA,46053.6450538539,48626.3536818906,43007.6904067828,9417.20597507222,111929.824516927,7682.30309935157
M274T106,274.273617944632,106.43599999998,NA,38328.3942633852,35931.7511505455,36211.3424947311,7049.55377731095,7397.92383884499,123836.081144502
M274T62_2,274.273667780658,62.3625,NA,90250.703286505,88732.9499672188,90193.0453609018,128776.013387999,89934.5914915365,52586.7485701244
M274T144,274.273293992283,144.30449999998,NA,131266.12635593,127728.322574823,127384.127138098,134870.879763245,127569.531329915,125431.598610463
M275T265,274.872312752436,264.913,NA,6333.6909536305,6586.12968033855,6606.10283585382,6174.59102779609,6830.33494137877,6874.47312641032
M275T425,275.124641407213,424.91700000002,NA,6118.15925766297,6127.47709273912,6156.81180158861,6649.3154124044,8173.8376882698,5397.38817641328
M275T165,275.124185938586,165.32450000002,NA,15163.7358824157,13895.3448600586,13989.5503264714,7702.80992060238,7054.02140223466,14076.1432174941
M275T58,275.141368378808,57.72150000001,NA,30064.8180028818,25854.0029707993,26881.0452069824,25311.5854149455,29102.881100085,29087.6041923591
M275T388,275.145743228521,388.358,NA,11306.6997727046,10183.3277435347,11879.9596709887,11997.2616214691,11717.4875148354,10813.7888298728
M275T544,275.206720972544,544.02000000001,NA,10878.3125267828,14179.6758976343,12181.5988143506,15697.1654184385,16287.8670740538,12991.4834737921
M276T213,276.035631353275,213.20199999998,NA,5062.53709387207,5047.71636188364,5200.93245771593,3340.37483889575,3618.3370123291,4178.08690914342
M276T76,276.046521100971,76.07,NA,8393.82657978055,10047.5877238318,9390.45627070082,9898.39101050967,9346.37593585531,10399.7979044635
M276T54,276.072550691225,53.71900000002,NA,8581.33871600917,19063.4345028369,9560.57003507643,8964.59974659535,9168.35672407221,7737.91977352761
M276T396,276.118787492215,396.04649999999,NA,28002.8850106142,25650.2284989157,26885.8576940692,37998.2078621526,32965.3870199139,27684.0031054618
M276T152,276.1342108256,151.8115,NA,206212.15961619,198881.790242821,196216.333771288,200062.488680767,209081.276572883,198609.652520414
M276T286,276.142820148697,285.59949999998,NA,80099.5284213411,80265.6070869185,80206.7523679259,81700.5639403701,88821.2799006077,80827.2514193117
M276T327,276.143787894931,326.552,NA,73872.6347287857,116284.503467885,102489.695326287,93495.8937746372,117561.725538545,46987.3996195093
M276T374,276.154524801463,373.68500000001,NA,12577.3107338254,12261.1816637023,12070.6665383974,13659.5896534275,14229.7296690884,13347.5673715626
M276T473,276.155093633752,472.82399999998,NA,36966.1457896526,33825.4801446736,37496.55921586,41515.7055011552,44404.4225769335,40589.7056143611
M276T285,276.168078636608,284.94,M277T285,44246.6134905259,41592.9739694006,39823.7512399226,40630.432560189,43379.9942179927,38679.0725222757
M276T465,276.166798600518,465.4435,NA,4844.07429522965,5277.88730176215,4623.5781898424,4707.5733009944,4677.95886904224,4726.38272693902
M277T109,277.030621757375,109.10199999998,NA,9059.1093179596,8631.34967069405,8901.86246300615,9129.28821165002,7099.39780264406,9583.42334039003
